Break (Cursor) : Flexure stress at Break (Cursor),"769.11438",MPa
Modulus (Automatic Young's) : Modulus (Automatic Young's),"31220.30931",MPa
Specimen properties : Support span,"125.00000",mm
Specimen properties : Thickness,"4.11000",mm
Specimen properties : Width,"12.86000",mm
Specimen properties : Specimen label,"2A"

Time,Extension,Load,Flexure stress,Flexure strain (Extension)
(s),(mm),(N),(MPa),(mm/mm)
"98.40000","8.41652","442.29016","381.75430","0.01328"
"98.50000","8.42481","442.73978","382.14240","0.01330"
"98.60000","8.43322","443.01361","382.37875","0.01331"
"98.70000","8.44158","443.46524","382.76855","0.01332"
"98.80000","8.44990","443.35583","382.67413","0.01334"
"98.90000","8.45826","444.24350","383.44031","0.01335"
"99.00000","8.46657","444.20190","383.40439","0.01336"
"99.10000","8.47483","445.09412","384.17450","0.01338"
"99.20000","8.48315","445.23541","384.29645","0.01339"
"99.30000","8.49148","445.58838","384.60110","0.01340"
"99.40000","8.49986","445.83633","384.81512","0.01341"
"99.50000","8.50823","446.38544","385.28906","0.01343"
"99.60000","8.51651","446.68979","385.55176","0.01344"
"99.70000","8.52493","447.24509","386.03107","0.01345"
"99.80000","8.53332","447.53458","386.28094","0.01347"
"99.90000","8.54151","448.26666","386.91281","0.01348"
"100.00000","8.54985","448.17197","386.83109","0.01349"
"100.10000","8.55817","448.62582","387.22281","0.01351"
"100.20000","8.56650","448.98300","387.53110","0.01352"
"100.30000","8.57488","449.30109","387.80566","0.01353"
"100.40000","8.58321","449.69278","388.14374","0.01355"
"100.50000","8.59157","450.29855","388.66660","0.01356"
"100.60000","8.59998","450.75952","389.06448","0.01357"
"100.70000","8.60823","450.89090","389.17789","0.01359"
"100.80000","8.61654","450.98871","389.26230","0.01360"
"100.90000","8.62488","451.56537","389.76004","0.01361"
"101.00000","8.63312","451.91165","390.05893","0.01363"
"101.10000","8.64150","452.35806","390.44424","0.01364"
"101.20000","8.64987","452.96521","390.96829","0.01365"
"101.30000","8.65817","453.14053","391.11960","0.01366"
"101.40000","8.66661","453.80139","391.69000","0.01368"
"101.50000","8.67493","454.01840","391.87732","0.01369"
"101.60000","8.68321","454.13116","391.97464","0.01370"
"101.70000","8.69157","454.54199","392.32925","0.01372"
"101.80000","8.69990","455.07581","392.79001","0.01373"
"101.90000","8.70810","455.10742","392.81729","0.01374"
"102.00000","8.71648","455.69818","393.32718","0.01376"
"102.10000","8.72488","456.04416","393.62582","0.01377"
"102.20000","8.73324","456.40973","393.94135","0.01378"
"102.30000","8.74158","456.78131","394.26208","0.01380"
"102.40000","8.74989","457.04694","394.49133","0.01381"
"102.50000","8.75827","457.56085","394.93491","0.01382"
"102.60000","8.76655","457.95029","395.27106","0.01384"
"102.70000","8.77485","458.57916","395.81384","0.01385"
"102.80000","8.78315","458.73712","395.95020","0.01386"
"102.90000","8.79151","459.26624","396.40689","0.01388"
"103.00000","8.79989","459.32816","396.46033","0.01389"
"103.10000","8.80822","460.03522","397.07062","0.01390"
"103.20000","8.81660","460.34927","397.34171","0.01391"
"103.30000","8.82493","460.60550","397.56284","0.01393"
"103.40000","8.83322","460.67859","397.62595","0.01394"
"103.50000","8.84153","461.40988","398.25714","0.01395"
"103.60000","8.84986","461.63818","398.45419","0.01397"
"103.70000","8.85819","462.00836","398.77371","0.01398"
"103.80000","8.86653","462.42795","399.13586","0.01399"
"103.90000","8.87484","462.95078","399.58713","0.01401"
"104.00000","8.88321","463.19577","399.79858","0.01402"
"104.10000","8.89163","463.37714","399.95514","0.01403"
"104.20000","8.89989","463.96786","400.46500","0.01405"
"104.30000","8.90819","464.51233","400.93497","0.01406"
"104.40000","8.91653","464.36087","400.80423","0.01407"
"104.50000","8.92486","464.94708","401.31021","0.01409"
"104.60000","8.93320","465.26596","401.58545","0.01410"
"104.70000","8.94152","465.77826","402.02762","0.01411"
"104.80000","8.94984","466.02292","402.23880","0.01412"
"104.90000","8.95823","466.38855","402.55438","0.01414"
"105.00000","8.96659","466.89484","402.99136","0.01415"
"105.10000","8.97486","467.07690","403.14853","0.01416"
"105.20000","8.98321","467.57513","403.57855","0.01418"
"105.30000","8.99151","467.81238","403.78333","0.01419"
"105.40000","8.99986","468.26242","404.17178","0.01420"
"105.50000","9.00819","468.50757","404.38336","0.01422"
"105.60000","9.01653","469.19504","404.97675","0.01423"
"105.70000","9.02491","469.15430","404.94159","0.01424"
"105.80000","9.03323","469.65372","405.37265","0.01426"
"105.90000","9.04150","469.93628","405.61655","0.01427"
"106.00000","9.04990","470.24512","405.88309","0.01428"
"106.10000","9.05824","470.81589","406.37576","0.01430"
"106.20000","9.06646","471.18365","406.69318","0.01431"
"106.30000","9.07484","471.64847","407.09439","0.01432"
"106.40000","9.08324","472.04703","407.43839","0.01434"
"106.50000","9.09156","472.30753","407.66324","0.01435"
"106.60000","9.09992","472.59283","407.90948","0.01436"
"106.70000","9.10821","473.20419","408.43716","0.01437"
"106.80000","9.11653","473.61966","408.79578","0.01439"
"106.90000","9.12492","474.08231","409.19510","0.01440"
"107.00000","9.13321","474.04132","409.15973","0.01441"
"107.10000","9.14147","474.22781","409.32068","0.01443"
"107.20000","9.14987","474.87692","409.88095","0.01444"
"107.30000","9.15821","475.29651","410.24310","0.01445"
"107.40000","9.16656","475.27798","410.22711","0.01447"
"107.50000","9.17495","475.87286","410.74057","0.01448"
"107.60000","9.18322","476.27344","411.08633","0.01449"
"107.70000","9.19154","476.80951","411.54904","0.01451"
"107.80000","9.19987","476.81104","411.55035","0.01452"
"107.90000","9.20814","477.51584","412.15869","0.01453"
"108.00000","9.21654","477.58981","412.22253","0.01455"
"108.10000","9.22489","478.01627","412.59061","0.01456"
"108.20000","9.23316","478.67715","413.16104","0.01457"
"108.30000","9.24158","478.84512","413.30603","0.01459"
"108.40000","9.25001","479.31378","413.71054","0.01460"
"108.50000","9.25818","479.50400","413.87473","0.01461"
"108.60000","9.26654","480.00391","414.30621","0.01462"
"108.70000","9.27485","480.61133","414.83051","0.01464"
"108.80000","9.28314","480.90491","415.08389","0.01465"
"108.90000","9.29155","481.06735","415.22412","0.01466"
"109.00000","9.29987","481.56607","415.65457","0.01468"
"109.10000","9.30818","482.09885","416.11441","0.01469"
"109.20000","9.31663","482.45413","416.42108","0.01470"
"109.30000","9.32496","482.72333","416.65344","0.01472"
"109.40000","9.33322","483.07300","416.95523","0.01473"
"109.50000","9.34153","483.36255","417.20517","0.01474"
"109.60000","9.34984","483.41437","417.24988","0.01476"
"109.70000","9.35818","483.79245","417.57623","0.01477"
"109.80000","9.36650","484.44189","418.13678","0.01478"
"109.90000","9.37486","484.37924","418.08270","0.01480"
"110.00000","9.38324","484.90091","418.53296","0.01481"
"110.10000","9.39159","485.37390","418.94122","0.01482"
"110.20000","9.39990","485.76178","419.27600","0.01484"
"110.30000","9.40823","486.29144","419.73318","0.01485"
"110.40000","9.41656","486.67200","420.06165","0.01486"
"110.50000","9.42484","486.75232","420.13098","0.01487"
"110.60000","9.43312","487.25140","420.56174","0.01489"
"110.70000","9.44150","487.70071","420.94955","0.01490"
"110.80000","9.44990","488.04520","421.24689","0.01491"
"110.90000","9.45822","488.35815","421.51703","0.01493"
"111.00000","9.46656","488.88052","421.96790","0.01494"
"111.10000","9.47491","488.94272","422.02158","0.01495"
"111.20000","9.48325","489.30695","422.33597","0.01497"
"111.30000","9.49156","489.62906","422.61398","0.01498"
"111.40000","9.49981","490.05835","422.98453","0.01499"
"111.50000","9.50815","490.47684","423.34573","0.01501"
"111.60000","9.51653","490.85889","423.67548","0.01502"
"111.70000","9.52486","490.94315","423.74820","0.01503"
"111.80000","9.53323","491.64960","424.35797","0.01505"
"111.90000","9.54160","491.96875","424.63345","0.01506"
"112.00000","9.54992","492.56390","425.14713","0.01507"
"112.10000","9.55822","492.41898","425.02203","0.01509"
"112.20000","9.56656","493.07715","425.59012","0.01510"
"112.30000","9.57484","493.15302","425.65561","0.01511"
"112.40000","9.58319","493.65866","426.09204","0.01512"
"112.50000","9.59149","494.08871","426.46326","0.01514"
"112.60000","9.59984","494.39856","426.73068","0.01515"
"112.70000","9.60827","494.62955","426.93005","0.01516"
"112.80000","9.61658","495.15634","427.38474","0.01518"
"112.90000","9.62488","495.71799","427.86951","0.01519"
"113.00000","9.63322","496.14481","428.23792","0.01520"
"113.10000","9.64151","495.95532","428.07437","0.01522"
"113.20000","9.64988","496.76801","428.77582","0.01523"
"113.30000","9.65818","497.09589","429.05884","0.01524"
"113.40000","9.66647","497.27655","429.21475","0.01526"
"113.50000","9.67489","497.50293","429.41016","0.01527"
"113.60000","9.68326","497.80542","429.67126","0.01528"
"113.70000","9.69156","498.20486","430.01602","0.01530"
"113.80000","9.69990","498.87286","430.59259","0.01531"
"113.90000","9.70818","499.17154","430.85040","0.01532"
"114.00000","9.71653","499.23328","430.90369","0.01534"
"114.10000","9.72487","499.93774","431.51172","0.01535"
"114.20000","9.73318","500.36768","431.88281","0.01536"
"114.30000","9.74154","500.38736","431.89981","0.01537"
"114.40000","9.74992","500.85730","432.30542","0.01539"
"114.50000","9.75818","501.31778","432.70288","0.01540"
"114.60000","9.76658","501.38153","432.75790","0.01541"
"114.70000","9.77493","501.97586","433.27087","0.01543"
"114.80000","9.78315","502.43002","433.66290","0.01544"
"114.90000","9.79152","502.50659","433.72897","0.01545"
"115.00000","9.79986","503.13956","434.27530","0.01547"
"115.10000","9.80822","503.57397","434.65027","0.01548"
"115.20000","9.81658","503.60382","434.67603","0.01549"
"115.30000","9.82490","504.24359","435.22824","0.01551"
"115.40000","9.83321","504.67264","435.59857","0.01552"
"115.50000","9.84159","504.73044","435.64844","0.01553"
"115.60000","9.84990","505.20944","436.06189","0.01555"
"115.70000","9.85812","505.32162","436.15872","0.01556"
"115.80000","9.86651","506.05426","436.79108","0.01557"
"115.90000","9.87487","506.18323","436.90240","0.01558"
"116.00000","9.88322","506.60373","437.26535","0.01560"
"116.10000","9.89157","506.67853","437.32990","0.01561"
"116.20000","9.89989","507.17572","437.75903","0.01562"
"116.30000","9.90824","507.59412","438.12018","0.01564"
"116.40000","9.91655","508.01648","438.48474","0.01565"
"116.50000","9.92483","508.36850","438.78857","0.01566"
"116.60000","9.93316","508.63641","439.01981","0.01568"
"116.70000","9.94155","509.04156","439.36951","0.01569"
"116.80000","9.94982","509.33658","439.62415","0.01570"
"116.90000","9.95820","509.60141","439.85272","0.01572"
"117.00000","9.96661","509.81888","440.04044","0.01573"
"117.10000","9.97492","510.41177","440.55219","0.01574"
"117.20000","9.98323","510.76099","440.85361","0.01576"
"117.30000","9.99151","510.92807","440.99780","0.01577"
"117.40000","9.99987","511.25867","441.28317","0.01578"
"117.50000","10.00818","511.84976","441.79337","0.01580"
"117.60000","10.01652","512.41943","442.28506","0.01581"
"117.70000","10.02484","512.43536","442.29880","0.01582"
"117.80000","10.03324","513.17316","442.93561","0.01583"
"117.90000","10.04163","513.26459","443.01453","0.01585"
"118.00000","10.04991","513.32562","443.06723","0.01586"
"118.10000","10.05822","513.84283","443.51364","0.01587"
"118.20000","10.06654","514.37885","443.97629","0.01589"
"118.30000","10.07483","514.44952","444.03729","0.01590"
"118.40000","10.08314","514.92468","444.44742","0.01591"
"118.50000","10.09153","515.16351","444.65356","0.01593"
"118.60000","10.09987","515.57043","445.00479","0.01594"
"118.70000","10.10823","516.13422","445.49139","0.01595"
"118.80000","10.11661","516.66022","445.94540","0.01597"
"118.90000","10.12490","516.78485","446.05298","0.01598"
"119.00000","10.13325","517.31885","446.51389","0.01599"
"119.10000","10.14156","517.45618","446.63242","0.01601"
"119.20000","10.14979","517.60687","446.76248","0.01602"
"119.30000","10.15813","518.06091","447.15439","0.01603"
"119.40000","10.16656","518.49908","447.53259","0.01605"
"119.50000","10.17487","518.83929","447.82623","0.01606"
"119.60000","10.18321","518.90875","447.88620","0.01607"
"119.70000","10.19157","519.78223","448.64011","0.01608"
"119.80000","10.19993","519.90100","448.74261","0.01610"
"119.90000","10.20827","520.29407","449.08191","0.01611"
"120.00000","10.21651","520.60431","449.34967","0.01612"
"120.10000","10.22480","520.84448","449.55698","0.01614"
"120.20000","10.23318","521.39502","450.03217","0.01615"
"120.30000","10.24152","521.51575","450.13635","0.01616"
"120.40000","10.24986","521.79480","450.37723","0.01618"
"120.50000","10.25824","522.13715","450.67273","0.01619"
"120.60000","10.26659","522.54895","451.02817","0.01620"
"120.70000","10.27493","523.02405","451.43823","0.01622"
"120.80000","10.28324","523.47180","451.82471","0.01623"
"120.90000","10.29151","523.57819","451.91653","0.01624"
"121.00000","10.29986","523.99268","452.27429","0.01626"
"121.10000","10.30815","524.45496","452.67328","0.01627"
"121.20000","10.31649","524.83435","453.00076","0.01628"
"121.30000","10.32490","524.97144","453.11908","0.01630"
"121.40000","10.33325","525.17566","453.29535","0.01631"
"121.50000","10.34159","525.62506","453.68323","0.01632"
"121.60000","10.34990","526.21283","454.19055","0.01633"
"121.70000","10.35819","526.68365","454.59695","0.01635"
"121.80000","10.36656","526.86060","454.74966","0.01636"
"121.90000","10.37486","527.17395","455.02014","0.01637"
"122.00000","10.38312","527.63324","455.41656","0.01639"
"122.10000","10.39152","528.00409","455.73666","0.01640"
"122.20000","10.39993","528.40930","456.08640","0.01641"
"122.30000","10.40819","528.50250","456.16684","0.01643"
"122.40000","10.41658","528.92908","456.53503","0.01644"
"122.50000","10.42487","529.23615","456.80008","0.01645"
"122.60000","10.43324","529.49353","457.02225","0.01647"
"122.70000","10.44154","529.86218","457.34042","0.01648"
"122.80000","10.44982","530.18121","457.61578","0.01649"
"122.90000","10.45820","530.64026","458.01202","0.01651"
"123.00000","10.46655","531.28851","458.57153","0.01652"
"123.10000","10.47490","531.47327","458.73102","0.01653"
"123.20000","10.48323","532.03760","459.21811","0.01655"
"123.30000","10.49159","532.23810","459.39114","0.01656"
"123.40000","10.49987","532.31171","459.45468","0.01657"
"123.50000","10.50817","532.51410","459.62939","0.01658"
"123.60000","10.51650","532.84814","459.91769","0.01660"
"123.70000","10.52488","533.29987","460.30762","0.01661"
"123.80000","10.53318","533.45514","460.44162","0.01662"
"123.90000","10.54155","534.12988","461.02402","0.01664"
"124.00000","10.54988","534.36859","461.23004","0.01665"
"124.10000","10.55824","534.80865","461.60989","0.01666"
"124.20000","10.56661","534.99432","461.77014","0.01668"
"124.30000","10.57483","535.24432","461.98593","0.01669"
"124.40000","10.58315","535.60297","462.29547","0.01670"
"124.50000","10.59154","535.99670","462.63531","0.01672"
"124.60000","10.59987","536.61383","463.16800","0.01673"
"124.70000","10.60821","536.87994","463.39767","0.01674"
"124.80000","10.61656","536.99963","463.50098","0.01676"
"124.90000","10.62488","537.69556","464.10165","0.01677"
"125.00000","10.63324","537.97400","464.34198","0.01678"
"125.10000","10.64157","537.88702","464.26691","0.01679"
"125.20000","10.64985","538.31042","464.63239","0.01681"
"125.30000","10.65819","539.02722","465.25107","0.01682"
"125.40000","10.66655","539.08942","465.30475","0.01683"
"125.50000","10.67484","539.52539","465.68106","0.01685"
"125.60000","10.68322","540.06262","466.14474","0.01686"
"125.70000","10.69160","540.14282","466.21396","0.01687"
"125.80000","10.69990","540.54663","466.56250","0.01689"
"125.90000","10.70819","541.06000","467.00562","0.01690"
"126.00000","10.71655","541.40173","467.30057","0.01691"
"126.10000","10.72488","541.31451","467.22528","0.01693"
"126.20000","10.73319","541.45703","467.34830","0.01694"
"126.30000","10.74150","542.19489","467.98517","0.01695"
"126.40000","10.74984","542.42371","468.18268","0.01697"
"126.50000","10.75826","542.91632","468.60785","0.01698"
"126.60000","10.76661","543.24304","468.88986","0.01699"
"126.70000","10.77489","543.31049","468.94809","0.01701"
"126.80000","10.78321","543.85889","469.42142","0.01702"
"126.90000","10.79154","544.34601","469.84186","0.01703"
"127.00000","10.79984","544.89252","470.31357","0.01704"
"127.10000","10.80818","544.94678","470.36041","0.01706"
"127.20000","10.81649","545.05756","470.45602","0.01707"
"127.30000","10.82488","545.70148","471.01181","0.01708"
"127.40000","10.83327","545.74670","471.05084","0.01710"
"127.50000","10.84157","546.19861","471.44092","0.01711"
"127.60000","10.84992","546.34644","471.56851","0.01712"
"127.70000","10.85825","547.10547","472.22363","0.01714"
"127.80000","10.86649","547.18341","472.29092","0.01715"
"127.90000","10.87480","547.60254","472.65268","0.01716"
"128.00000","10.88317","548.02606","473.01825","0.01718"
"128.10000","10.89152","548.51129","473.43704","0.01719"
"128.20000","10.89989","548.80731","473.69257","0.01720"
"128.30000","10.90821","548.99261","473.85251","0.01722"
"128.40000","10.91659","549.24243","474.06812","0.01723"
"128.50000","10.92497","549.64978","474.41971","0.01724"
"128.60000","10.93318","549.87189","474.61142","0.01726"
"128.70000","10.94148","550.36981","475.04120","0.01727"
"128.80000","10.94985","550.60175","475.24139","0.01728"
"128.90000","10.95816","550.91516","475.51190","0.01729"
"129.00000","10.96654","551.23456","475.78760","0.01731"
"129.10000","10.97488","551.63489","476.13312","0.01732"
"129.20000","10.98322","552.28314","476.69266","0.01733"
"129.30000","10.99164","552.11060","476.54373","0.01735"
"129.40000","10.99991","552.84857","477.18069","0.01736"
"129.50000","11.00821","552.97516","477.28995","0.01737"
"129.60000","11.01654","553.36920","477.63007","0.01739"
"129.70000","11.02481","553.51044","477.75198","0.01740"
"129.80000","11.03315","553.71252","477.92639","0.01741"
"129.90000","11.04154","554.08997","478.25217","0.01743"
"130.00000","11.04986","554.90265","478.95364","0.01744"
"130.10000","11.05828","555.24915","479.25272","0.01745"
"130.20000","11.06659","555.48328","479.45480","0.01747"
"130.30000","11.07487","555.74432","479.68011","0.01748"
"130.40000","11.08324","556.07849","479.96854","0.01749"
"130.50000","11.09154","556.51471","480.34506","0.01751"
"130.60000","11.09977","556.57642","480.39832","0.01752"
"130.70000","11.10815","556.98187","480.74826","0.01753"
"130.80000","11.11653","557.58978","481.27298","0.01754"
"130.90000","11.12491","557.79114","481.44678","0.01756"
"131.00000","11.13323","557.99872","481.62595","0.01757"
"131.10000","11.14156","558.53394","482.08792","0.01758"
"131.20000","11.14991","558.42340","481.99249","0.01760"
"131.30000","11.15822","558.89172","482.39673","0.01761"
"131.40000","11.16652","559.35449","482.79614","0.01762"
"131.50000","11.17480","560.02234","483.37259","0.01764"
"131.60000","11.18318","560.13062","483.46606","0.01765"
"131.70000","11.19155","560.36340","483.66699","0.01766"
"131.80000","11.19987","561.01776","484.23178","0.01768"
"131.90000","11.20825","560.90253","484.13232","0.01769"
"132.00000","11.21660","561.70447","484.82449","0.01770"
"132.10000","11.22489","561.66046","484.78650","0.01772"
"132.20000","11.23318","561.90381","484.99655","0.01773"
"132.30000","11.24157","562.47949","485.49344","0.01774"
"132.40000","11.24984","562.73212","485.71149","0.01775"
"132.50000","11.25822","563.12146","486.04755","0.01777"
"132.60000","11.26653","563.37598","486.26721","0.01778"
"132.70000","11.27489","563.60663","486.46631","0.01779"
"132.80000","11.28329","563.80170","486.63467","0.01781"
"132.90000","11.29155","564.26080","487.03094","0.01782"
"133.00000","11.29986","564.54645","487.27750","0.01783"
"133.10000","11.30819","565.17303","487.81833","0.01785"
"133.20000","11.31653","565.36285","487.98215","0.01786"
"133.30000","11.32487","565.74219","488.30957","0.01787"
"133.40000","11.33318","566.19733","488.70242","0.01789"
"133.50000","11.34152","566.20898","488.71249","0.01790"
"133.60000","11.34990","566.85150","489.26706","0.01791"
"133.70000","11.35828","567.05652","489.44400","0.01793"
"133.80000","11.36654","567.35455","489.70126","0.01794"
"133.90000","11.37488","567.51202","489.83719","0.01795"
"134.00000","11.38319","568.10345","490.34766","0.01797"
"134.10000","11.39151","568.14923","490.38718","0.01798"
"134.20000","11.39986","568.89417","491.03015","0.01799"
"134.30000","11.40822","569.00842","491.12875","0.01800"
"134.40000","11.41658","569.28979","491.37161","0.01802"
"134.50000","11.42489","569.58765","491.62872","0.01803"
"134.60000","11.43318","570.32904","492.26862","0.01804"
"134.70000","11.44158","570.24976","492.20020","0.01806"
"134.80000","11.44990","570.54279","492.45312","0.01807"
"134.90000","11.45815","571.03058","492.87415","0.01808"
"135.00000","11.46648","571.40808","493.19998","0.01810"
"135.10000","11.47488","571.71478","493.46469","0.01811"
"135.20000","11.48323","571.76385","493.50705","0.01812"
"135.30000","11.49156","572.05493","493.75830","0.01814"
"135.40000","11.49989","572.74030","494.34985","0.01815"
"135.50000","11.50822","572.95532","494.53546","0.01816"
"135.60000","11.51657","573.33313","494.86154","0.01818"
"135.70000","11.52488","573.63245","495.11990","0.01819"
"135.80000","11.53314","574.03577","495.46802","0.01820"
"135.90000","11.54154","574.39093","495.77457","0.01822"
"136.00000","11.54989","574.29974","495.69586","0.01823"
"136.10000","11.55825","574.91241","496.22467","0.01824"
"136.20000","11.56661","575.33038","496.58545","0.01825"
"136.30000","11.57488","575.40729","496.65182","0.01827"
"136.40000","11.58321","575.41809","496.66113","0.01828"
"136.50000","11.59152","576.01630","497.17749","0.01829"
"136.60000","11.59979","576.28748","497.41153","0.01831"
"136.70000","11.60820","576.97632","498.00610","0.01832"
"136.80000","11.61657","577.07898","498.09470","0.01833"
"136.90000","11.62483","577.67908","498.61267","0.01835"
"137.00000","11.63326","577.63000","498.57031","0.01836"
"137.10000","11.64167","578.10406","498.97949","0.01837"
"137.20000","11.64985","578.81012","499.58890","0.01839"
"137.30000","11.65821","578.87946","499.64874","0.01840"
"137.40000","11.66651","578.82837","499.60468","0.01841"
"137.50000","11.67482","579.60785","500.27747","0.01843"
"137.60000","11.68321","579.51587","500.19806","0.01844"
"137.70000","11.69152","580.08026","500.68521","0.01845"
"137.80000","11.69985","580.37109","500.93625","0.01847"
"137.90000","11.70829","580.85925","501.35757","0.01848"
"138.00000","11.71662","580.78589","501.29425","0.01849"
"138.10000","11.72490","581.10443","501.56921","0.01850"
"138.20000","11.73320","582.04822","502.38382","0.01852"
"138.30000","11.74149","582.06128","502.39508","0.01853"
"138.40000","11.74982","582.47711","502.75400","0.01854"
"138.50000","11.75817","582.70166","502.94781","0.01856"
"138.60000","11.76651","583.02374","503.22583","0.01857"
"138.70000","11.77493","583.00397","503.20874","0.01858"
"138.80000","11.78325","583.77240","503.87201","0.01860"
"138.90000","11.79157","583.94055","504.01715","0.01861"
"139.00000","11.79991","584.42847","504.43829","0.01862"
"139.10000","11.80823","584.49365","504.49454","0.01864"
"139.20000","11.81649","585.08228","505.00259","0.01865"
"139.30000","11.82479","585.18854","505.09433","0.01866"
"139.40000","11.83317","585.43427","505.30643","0.01868"
"139.50000","11.84155","586.07111","505.85608","0.01869"
"139.60000","11.84989","586.17395","505.94485","0.01870"
"139.70000","11.85824","586.13892","505.91461","0.01872"
"139.80000","11.86657","586.65961","506.36404","0.01873"
"139.90000","11.87492","587.02142","506.67633","0.01874"
"140.00000","11.88323","587.31036","506.92572","0.01875"
"140.10000","11.89148","587.71826","507.27780","0.01877"
"140.20000","11.89983","588.12445","507.62839","0.01878"
"140.30000","11.90822","587.98792","507.51056","0.01879"
"140.40000","11.91652","588.83130","508.23849","0.01881"
"140.50000","11.92490","589.06610","508.44116","0.01882"
"140.60000","11.93325","589.37030","508.70374","0.01883"
"140.70000","11.94157","589.90619","509.16626","0.01885"
"140.80000","11.94989","589.71289","508.99942","0.01886"
"140.90000","11.95819","590.16467","509.38937","0.01887"
"141.00000","11.96652","590.59161","509.75787","0.01889"
"141.10000","11.97487","591.04846","510.15219","0.01890"
"141.20000","11.98314","591.32471","510.39062","0.01891"
"141.30000","11.99153","591.40179","510.45718","0.01893"
"141.40000","11.99994","591.75317","510.76047","0.01894"
"141.50000","12.00825","592.07617","511.03925","0.01895"
"141.60000","12.01656","592.57959","511.47375","0.01897"
"141.70000","12.02488","592.74225","511.61417","0.01898"
"141.80000","12.03319","593.30597","512.10071","0.01899"
"141.90000","12.04155","593.51404","512.28033","0.01900"
"142.00000","12.04983","593.82489","512.54865","0.01902"
"142.10000","12.05815","594.30481","512.96283","0.01903"
"142.20000","12.06658","594.71997","513.32117","0.01904"
"142.30000","12.07493","595.00507","513.56726","0.01906"
"142.40000","12.08323","595.20056","513.73602","0.01907"
"142.50000","12.09157","595.58221","514.06543","0.01908"
"142.60000","12.09981","595.74976","514.21002","0.01910"
"142.70000","12.10821","595.89917","514.33899","0.01911"
"142.80000","12.11655","596.69165","515.02301","0.01912"
"142.90000","12.12482","596.77863","515.09808","0.01914"
"143.00000","12.13324","596.99219","515.28241","0.01915"
"143.10000","12.14159","597.17902","515.44366","0.01916"
"143.20000","12.14986","597.71930","515.91003","0.01918"
"143.30000","12.15825","598.22559","516.34698","0.01919"
"143.40000","12.16659","598.22089","516.34296","0.01920"
"143.50000","12.17481","598.43750","516.52991","0.01921"
"143.60000","12.18317","598.93127","516.95612","0.01923"
"143.70000","12.19154","599.29108","517.26666","0.01924"
"143.80000","12.19987","599.40051","517.36115","0.01925"
"143.90000","12.20826","599.82428","517.72687","0.01927"
"144.00000","12.21655","600.19464","518.04657","0.01928"
"144.10000","12.22486","600.39709","518.22131","0.01929"
"144.20000","12.23327","600.68115","518.46649","0.01931"
"144.30000","12.24154","600.87030","518.62976","0.01932"
"144.40000","12.24977","601.65240","519.30481","0.01933"
"144.50000","12.25819","601.84796","519.47357","0.01935"
"144.60000","12.26654","602.10791","519.69794","0.01936"
"144.70000","12.27489","602.44135","519.98578","0.01937"
"144.80000","12.28325","603.01996","520.48517","0.01939"
"144.90000","12.29155","603.10321","520.55701","0.01940"
"145.00000","12.29990","603.43219","520.84100","0.01941"
"145.10000","12.30822","603.94800","521.28619","0.01943"
"145.20000","12.31648","603.83417","521.18793","0.01944"
"145.30000","12.32483","604.39142","521.66895","0.01945"
"145.40000","12.33322","604.44489","521.71509","0.01946"
"145.50000","12.34147","605.00946","522.20239","0.01948"
"145.60000","12.34988","605.00714","522.20038","0.01949"
"145.70000","12.35828","605.45166","522.58405","0.01950"
"145.80000","12.36658","606.02252","523.07678","0.01952"
"145.90000","12.37490","606.26007","523.28180","0.01953"
"146.00000","12.38319","606.66486","523.63116","0.01954"
"146.10000","12.39150","606.72498","523.68311","0.01956"
"146.20000","12.39987","606.94891","523.87640","0.01957"
"146.30000","12.40817","607.27802","524.16046","0.01958"
"146.40000","12.41649","608.01483","524.79639","0.01960"
"146.50000","12.42492","607.92249","524.71667","0.01961"
"146.60000","12.43328","608.35248","525.08783","0.01962"
"146.70000","12.44159","608.54712","525.25586","0.01964"
"146.80000","12.44988","608.68408","525.37402","0.01965"
"146.90000","12.45819","608.78082","525.45758","0.01966"
"147.00000","12.46652","609.59717","526.16217","0.01968"
"147.10000","12.47481","609.91205","526.43396","0.01969"
"147.20000","12.48320","610.31342","526.78040","0.01970"
"147.30000","12.49152","610.57996","527.01044","0.01971"
"147.40000","12.49990","610.77148","527.17578","0.01973"
"147.50000","12.50828","611.01282","527.38403","0.01974"
"147.60000","12.51658","611.20538","527.55029","0.01975"
"147.70000","12.52492","611.61884","527.90710","0.01977"
"147.80000","12.53321","611.95068","528.19354","0.01978"
"147.90000","12.54146","612.24939","528.45135","0.01979"
"148.00000","12.54980","612.58667","528.74249","0.01981"
"148.10000","12.55821","612.94958","529.05573","0.01982"
"148.20000","12.56654","613.00824","529.10638","0.01983"
"148.30000","12.57487","613.87897","529.85791","0.01985"
"148.40000","12.58324","614.09888","530.04773","0.01986"
"148.50000","12.59159","614.27771","530.20209","0.01987"
"148.60000","12.59994","614.39600","530.30420","0.01989"
"148.70000","12.60815","614.69861","530.56537","0.01990"
"148.80000","12.61649","615.26147","531.05121","0.01991"
"148.90000","12.62485","615.20782","531.00488","0.01993"
"149.00000","12.63318","615.90997","531.61096","0.01994"
"149.10000","12.64154","615.73273","531.45795","0.01995"
"149.20000","12.64990","616.42792","532.05798","0.01996"
"149.30000","12.65825","616.66888","532.26599","0.01998"
"149.40000","12.66660","616.96075","532.51788","0.01999"
