Break (Cursor) : Flexure stress at Break (Cursor),"748.03339",MPa
Modulus (Automatic Young's) : Modulus (Automatic Young's),"29926.08830",MPa
Specimen properties : Support span,"125.00000",mm
Specimen properties : Thickness,"4.14000",mm
Specimen properties : Width,"12.86000",mm
Specimen properties : Specimen label,"3A"

Time,Extension,Load,Flexure stress,Flexure strain (Extension)
"50.40000","4.43090","241.16864","205.15421","0.00704"
"50.50000","4.43925","241.34720","205.30611","0.00706"
"50.60000","4.44751","241.65495","205.56790","0.00707"
"50.70000","4.45589","242.28500","206.10387","0.00708"
"50.80000","4.46425","242.89566","206.62334","0.00710"
"50.90000","4.47253","243.16792","206.85493","0.00711"
"51.00000","4.48097","243.44176","207.08788","0.00712"
"51.10000","4.48928","243.92239","207.49673","0.00714"
"51.20000","4.49753","244.81458","208.25569","0.00715"
"51.30000","4.50593","244.84903","208.28500","0.00716"
"51.40000","4.51424","245.39609","208.75037","0.00718"
"51.50000","4.52248","245.69080","209.00107","0.00719"
"51.60000","4.53087","246.29808","209.51765","0.00720"
"51.70000","4.53926","246.71379","209.87129","0.00722"
"51.80000","4.54763","247.50003","210.54012","0.00723"
"51.90000","4.55593","247.49405","210.53503","0.00724"
"52.00000","4.56425","247.87558","210.85959","0.00726"
"52.10000","4.57258","248.48416","211.37729","0.00727"
"52.20000","4.58091","248.85069","211.68909","0.00728"
"52.30000","4.58924","249.26184","212.03883","0.00730"
"52.40000","4.59750","249.57378","212.30418","0.00731"
"52.50000","4.60587","250.08405","212.73825","0.00732"
"52.60000","4.61427","251.00052","213.51787","0.00734"
"52.70000","4.62259","250.91402","213.44429","0.00735"
"52.80000","4.63095","251.31236","213.78314","0.00736"
"52.90000","4.63927","252.13362","214.48177","0.00738"
"53.00000","4.64756","252.17580","214.51764","0.00739"
"53.10000","4.65586","252.94064","215.16827","0.00740"
"53.20000","4.66421","253.34061","215.50850","0.00741"
"53.30000","4.67253","253.77042","215.87413","0.00743"
"53.40000","4.68089","253.95448","216.03070","0.00744"
"53.50000","4.68924","254.59769","216.57787","0.00745"
"53.60000","4.69758","254.77254","216.72659","0.00747"
"53.70000","4.70599","255.36270","217.22864","0.00748"
"53.80000","4.71426","255.68970","217.50679","0.00749"
"53.90000","4.72253","256.16675","217.91261","0.00751"
"54.00000","4.73085","256.56561","218.25191","0.00752"
"54.10000","4.73921","257.17426","218.76967","0.00753"
"54.20000","4.74755","257.43204","218.98895","0.00755"
"54.30000","4.75587","257.79239","219.29549","0.00756"
"54.40000","4.76422","258.33185","219.75439","0.00757"
"54.50000","4.77261","258.69751","220.06544","0.00759"
"54.60000","4.78098","259.44638","220.70248","0.00760"
"54.70000","4.78926","259.82645","221.02579","0.00761"
"54.80000","4.79756","260.14435","221.29622","0.00763"
"54.90000","4.80588","260.67603","221.74850","0.00764"
"55.00000","4.81418","261.02533","222.04564","0.00765"
"55.10000","4.82250","261.53275","222.47728","0.00767"
"55.20000","4.83092","261.42966","222.38959","0.00768"
"55.30000","4.83926","262.06381","222.92905","0.00769"
"55.40000","4.84760","262.71597","223.48383","0.00771"
"55.50000","4.85594","263.44293","224.10222","0.00772"
"55.60000","4.86426","263.49435","224.14597","0.00773"
"55.70000","4.87259","264.12195","224.67984","0.00775"
"55.80000","4.88086","264.48410","224.98790","0.00776"
"55.90000","4.88914","264.72647","225.19408","0.00777"
"56.00000","4.89751","265.10794","225.51859","0.00779"
"56.10000","4.90591","265.51663","225.86624","0.00780"
"56.20000","4.91424","266.02463","226.29839","0.00781"
"56.30000","4.92259","266.46255","226.67091","0.00783"
"56.40000","4.93094","266.97617","227.10782","0.00784"
"56.50000","4.93928","267.44336","227.50525","0.00785"
"56.60000","4.94759","267.77847","227.79031","0.00787"
"56.70000","4.95582","268.40286","228.32147","0.00788"
"56.80000","4.96418","268.63257","228.51688","0.00789"
"56.90000","4.97254","268.97818","228.81087","0.00791"
"57.00000","4.98090","269.69849","229.42361","0.00792"
"57.10000","4.98927","269.76224","229.47784","0.00793"
"57.20000","4.99759","270.18497","229.83745","0.00794"
"57.30000","5.00594","270.60022","230.19069","0.00796"
"57.40000","5.01427","271.33026","230.81171","0.00797"
"57.50000","5.02254","271.69888","231.12529","0.00798"
"57.60000","5.03087","271.88141","231.28055","0.00800"
"57.70000","5.03925","272.60995","231.90030","0.00801"
"57.80000","5.04749","272.76416","232.03148","0.00802"
"57.90000","5.05590","273.46173","232.62488","0.00804"
"58.00000","5.06433","273.86475","232.96771","0.00805"
"58.10000","5.07258","274.01474","233.09531","0.00806"
"58.20000","5.08092","274.78262","233.74852","0.00808"
"58.30000","5.08923","275.02954","233.95857","0.00809"
"58.40000","5.09754","275.35385","234.23445","0.00810"
"58.50000","5.10592","276.16553","234.92491","0.00812"
"58.60000","5.11420","276.39743","235.12218","0.00813"
"58.70000","5.12250","276.82993","235.49010","0.00814"
"58.80000","5.13093","277.28876","235.88040","0.00816"
"58.90000","5.13930","277.60800","236.15198","0.00817"
"59.00000","5.14758","278.05347","236.53091","0.00818"
"59.10000","5.15591","278.54019","236.94496","0.00820"
"59.20000","5.16421","278.82407","237.18645","0.00821"
"59.30000","5.17255","279.56418","237.81602","0.00822"
"59.40000","5.18088","279.81329","238.02794","0.00824"
"59.50000","5.18923","280.16660","238.32849","0.00825"
"59.60000","5.19759","280.77454","238.84564","0.00826"
"59.70000","5.20592","281.14603","239.16165","0.00828"
"59.80000","5.21425","281.23608","239.23827","0.00829"
"59.90000","5.22259","281.76666","239.68961","0.00830"
"60.00000","5.23093","282.37698","240.20879","0.00832"
"60.10000","5.23923","282.68375","240.46974","0.00833"
"60.20000","5.24751","282.99826","240.73729","0.00834"
"60.30000","5.25587","283.40872","241.08646","0.00836"
"60.40000","5.26427","283.68100","241.31807","0.00837"
"60.50000","5.27256","284.41251","241.94034","0.00838"
"60.60000","5.28090","285.00562","242.44489","0.00840"
"60.70000","5.28925","285.26825","242.66829","0.00841"
"60.80000","5.29759","285.64032","242.98480","0.00842"
"60.90000","5.30594","286.10660","243.38145","0.00844"
"61.00000","5.31418","286.60889","243.80873","0.00845"
"61.10000","5.32251","286.99988","244.14134","0.00846"
"61.20000","5.33092","287.30933","244.40457","0.00847"
"61.30000","5.33924","287.82242","244.84105","0.00849"
"61.40000","5.34757","288.28238","245.23232","0.00850"
"61.50000","5.35594","288.55490","245.46414","0.00851"
"61.60000","5.36424","289.11310","245.93898","0.00853"
"61.70000","5.37257","289.30255","246.10014","0.00854"
"61.80000","5.38091","289.86411","246.57784","0.00855"
"61.90000","5.38919","290.46970","247.09300","0.00857"
"62.00000","5.39755","290.79077","247.36612","0.00858"
"62.10000","5.40588","290.93460","247.48848","0.00859"
"62.20000","5.41422","291.67249","248.11617","0.00861"
"62.30000","5.42263","291.96448","248.36456","0.00862"
"62.40000","5.43096","292.25998","248.61594","0.00863"
"62.50000","5.43924","292.68381","248.97647","0.00865"
"62.60000","5.44754","293.28336","249.48648","0.00866"
"62.70000","5.45587","293.46573","249.64162","0.00867"
"62.80000","5.46423","294.03641","250.12708","0.00869"
"62.90000","5.47256","294.25616","250.31403","0.00870"
"63.00000","5.48084","294.95694","250.91014","0.00871"
"63.10000","5.48926","295.23740","251.14873","0.00873"
"63.20000","5.49766","295.73761","251.57423","0.00874"
"63.30000","5.50593","296.17273","251.94438","0.00875"
"63.40000","5.51425","296.69705","252.39040","0.00877"
"63.50000","5.52255","297.20758","252.82469","0.00878"
"63.60000","5.53087","297.34341","252.94025","0.00879"
"63.70000","5.53919","297.43918","253.02170","0.00881"
"63.80000","5.54754","298.25552","253.71614","0.00882"
"63.90000","5.55590","298.80258","254.18150","0.00883"
"64.00000","5.56428","299.10638","254.43994","0.00885"
"64.10000","5.57260","299.12241","254.45357","0.00886"
"64.20000","5.58093","299.94305","255.15167","0.00887"
"64.30000","5.58928","300.24896","255.41190","0.00889"
"64.40000","5.59753","300.41956","255.55701","0.00890"
"64.50000","5.60583","301.13705","256.16736","0.00891"
"64.60000","5.61417","301.25290","256.26590","0.00893"
"64.70000","5.62253","302.07187","256.96259","0.00894"
"64.80000","5.63091","302.15771","257.03561","0.00895"
"64.90000","5.63927","302.80313","257.58466","0.00897"
"65.00000","5.64761","303.02780","257.77576","0.00898"
"65.10000","5.65597","303.71158","258.35742","0.00899"
"65.20000","5.66430","304.14725","258.72803","0.00900"
"65.30000","5.67251","304.34213","258.89383","0.00902"
"65.40000","5.68083","304.67529","259.17722","0.00903"
"65.50000","5.68922","305.32202","259.72739","0.00904"
"65.60000","5.69754","305.60370","259.96698","0.00906"
"65.70000","5.70592","306.13266","260.41696","0.00907"
"65.80000","5.71426","306.34500","260.59760","0.00908"
"65.90000","5.72261","306.81055","260.99362","0.00910"
"66.00000","5.73097","307.31555","261.42322","0.00911"
"66.10000","5.73925","307.84152","261.87064","0.00912"
"66.20000","5.74752","308.19519","262.17148","0.00914"
"66.30000","5.75588","308.53043","262.45667","0.00915"
"66.40000","5.76419","309.14639","262.98065","0.00916"
"66.50000","5.77251","309.22287","263.04572","0.00918"
"66.60000","5.78095","309.77380","263.51437","0.00919"
"66.70000","5.78929","310.07220","263.76822","0.00920"
"66.80000","5.79760","310.57446","264.19547","0.00922"
"66.90000","5.80591","311.17343","264.70499","0.00923"
"67.00000","5.81425","311.51901","264.99896","0.00924"
"67.10000","5.82257","311.95837","265.37271","0.00926"
"67.20000","5.83087","312.55905","265.88370","0.00927"
"67.30000","5.83916","312.70587","266.00858","0.00928"
"67.40000","5.84754","313.39514","266.59491","0.00930"
"67.50000","5.85594","313.69720","266.85187","0.00931"
"67.60000","5.86427","313.86105","266.99124","0.00932"
"67.70000","5.87258","314.37946","267.43225","0.00934"
"67.80000","5.88091","314.90158","267.87640","0.00935"
"67.90000","5.88924","315.08514","268.03253","0.00936"
"68.00000","5.89754","315.54745","268.42581","0.00938"
"68.10000","5.90589","316.01477","268.82333","0.00939"
"68.20000","5.91421","316.39844","269.14972","0.00940"
"68.30000","5.92255","316.67035","269.38104","0.00942"
"68.40000","5.93094","317.11139","269.75620","0.00943"
"68.50000","5.93923","317.67508","270.23572","0.00944"
"68.60000","5.94762","317.81439","270.35422","0.00946"
"68.70000","5.95593","318.51413","270.94946","0.00947"
"68.80000","5.96418","318.90063","271.27826","0.00948"
"68.90000","5.97253","319.35974","271.66879","0.00949"
"69.00000","5.98091","319.77890","272.02536","0.00951"
"69.10000","5.98922","320.09567","272.29483","0.00952"
"69.20000","5.99756","320.41452","272.56607","0.00953"
"69.30000","6.00589","320.83154","272.92081","0.00955"
"69.40000","6.01425","321.42325","273.42416","0.00956"
"69.50000","6.02264","321.91470","273.84222","0.00957"
"69.60000","6.03087","322.25497","274.13168","0.00959"
"69.70000","6.03917","322.60214","274.42700","0.00960"
"69.80000","6.04757","322.88696","274.66928","0.00961"
"69.90000","6.05588","323.40619","275.11099","0.00963"
"70.00000","6.06423","323.89316","275.52524","0.00964"
"70.10000","6.07257","324.02411","275.63663","0.00965"
"70.20000","6.08091","324.54565","276.08029","0.00967"
"70.30000","6.08928","324.92871","276.40616","0.00968"
"70.40000","6.09757","325.45892","276.85718","0.00969"
"70.50000","6.10587","325.71231","277.07272","0.00971"
"70.60000","6.11423","326.09543","277.39862","0.00972"
"70.70000","6.12249","326.56488","277.79797","0.00973"
"70.80000","6.13087","327.25925","278.38864","0.00975"
"70.90000","6.13927","327.50705","278.59946","0.00976"
"71.00000","6.14756","327.80078","278.84933","0.00977"
"71.10000","6.15595","328.23666","279.22012","0.00979"
"71.20000","6.16425","328.56998","279.50366","0.00980"
"71.30000","6.17251","329.18057","280.02307","0.00981"
"71.40000","6.18094","329.48962","280.28595","0.00983"
"71.50000","6.18921","329.91638","280.64899","0.00984"
"71.60000","6.19747","330.69675","281.31284","0.00985"
"71.70000","6.20590","330.64252","281.26669","0.00987"
"71.80000","6.21426","330.82413","281.42117","0.00988"
"71.90000","6.22263","331.58017","282.06433","0.00989"
"72.00000","6.23095","332.11346","282.51797","0.00991"
"72.10000","6.23922","332.46490","282.81693","0.00992"
"72.20000","6.24756","332.63666","282.96304","0.00993"
"72.30000","6.25590","333.30548","283.53198","0.00995"
"72.40000","6.26415","333.39548","283.60855","0.00996"
"72.50000","6.27252","333.86954","284.01181","0.00997"
"72.60000","6.28094","334.19388","284.28772","0.00999"
"72.70000","6.28926","334.88849","284.87860","0.01000"
"72.80000","6.29763","335.30511","285.23300","0.01001"
"72.90000","6.30597","335.81543","285.66711","0.01002"
"73.00000","6.31423","335.88287","285.72449","0.01004"
"73.10000","6.32253","336.24414","286.03180","0.01005"
"73.20000","6.33083","337.05627","286.72266","0.01006"
"73.30000","6.33916","337.20166","286.84634","0.01008"
"73.40000","6.34756","337.57474","287.16370","0.01009"
"73.50000","6.35594","338.08334","287.59634","0.01010"
"73.60000","6.36424","338.64935","288.07785","0.01012"
"73.70000","6.37263","339.03278","288.40402","0.01013"
"73.80000","6.38100","339.15277","288.50607","0.01014"
"73.90000","6.38921","339.71078","288.98077","0.01016"
"74.00000","6.39751","340.05804","289.27618","0.01017"
"74.10000","6.40585","340.33841","289.51468","0.01018"
"74.20000","6.41420","340.83316","289.93555","0.01020"
"74.30000","6.42256","341.30774","290.33923","0.01021"
"74.40000","6.43090","341.43289","290.44571","0.01022"
"74.50000","6.43927","342.01913","290.94440","0.01024"
"74.60000","6.44766","342.49179","291.34647","0.01025"
"74.70000","6.45595","342.94604","291.73291","0.01026"
"74.80000","6.46422","343.28653","292.02252","0.01028"
"74.90000","6.47255","343.92480","292.56549","0.01029"
"75.00000","6.48087","344.25323","292.84488","0.01030"
"75.10000","6.48917","344.43619","293.00052","0.01032"
"75.20000","6.49754","344.86243","293.36310","0.01033"
"75.30000","6.50593","345.11594","293.57877","0.01034"
"75.40000","6.51428","345.78683","294.14948","0.01036"
"75.50000","6.52260","346.01044","294.33966","0.01037"
"75.60000","6.53092","346.46231","294.72406","0.01038"
"75.70000","6.53928","346.95157","295.14026","0.01040"
"75.80000","6.54756","347.45502","295.56854","0.01041"
"75.90000","6.55582","347.43530","295.55176","0.01042"
"76.00000","6.56416","347.75366","295.82257","0.01044"
"76.10000","6.57257","348.26877","296.26077","0.01045"
"76.20000","6.58094","348.71677","296.64185","0.01046"
"76.30000","6.58926","349.27985","297.12085","0.01048"
"76.40000","6.59758","349.82440","297.58408","0.01049"
"76.50000","6.60592","349.82709","297.58636","0.01050"
"76.60000","6.61424","350.24454","297.94150","0.01052"
"76.70000","6.62256","350.85092","298.45731","0.01053"
"76.80000","6.63084","351.32364","298.85944","0.01054"
"76.90000","6.63920","351.71027","299.18832","0.01055"
"77.00000","6.64757","352.00540","299.43939","0.01057"
"77.10000","6.65592","352.42441","299.79584","0.01058"
"77.20000","6.66428","352.96915","300.25922","0.01059"
"77.30000","6.67258","352.95126","300.24402","0.01061"
"77.40000","6.68090","353.79599","300.96259","0.01062"
"77.50000","6.68922","353.99106","301.12854","0.01063"
"77.60000","6.69752","354.17145","301.28198","0.01065"
"77.70000","6.70589","354.55298","301.60654","0.01066"
"77.80000","6.71426","355.19266","302.15070","0.01067"
"77.90000","6.72249","355.88062","302.73590","0.01069"
"78.00000","6.73092","356.05655","302.88556","0.01070"
"78.10000","6.73935","356.61203","303.35809","0.01071"
"78.20000","6.74753","357.02567","303.70996","0.01073"
"78.30000","6.75590","356.96451","303.65793","0.01074"
"78.40000","6.76423","357.55219","304.15787","0.01075"
"78.50000","6.77254","358.06750","304.59622","0.01077"
"78.60000","6.78092","358.52777","304.98776","0.01078"
"78.70000","6.78920","358.62424","305.06982","0.01079"
"78.80000","6.79754","359.34119","305.67969","0.01081"
"78.90000","6.80597","359.78461","306.05692","0.01082"
"79.00000","6.81423","359.82364","306.09012","0.01083"
"79.10000","6.82255","360.32275","306.51468","0.01085"
"79.20000","6.83093","360.92297","307.02527","0.01086"
"79.30000","6.83916","361.17773","307.24200","0.01087"
"79.40000","6.84757","361.64377","307.63843","0.01089"
"79.50000","6.85592","361.74966","307.72852","0.01090"
"79.60000","6.86417","362.35214","308.24103","0.01091"
"79.70000","6.87261","362.72226","308.55588","0.01093"
"79.80000","6.88094","363.02417","308.81268","0.01094"
"79.90000","6.88922","363.50858","309.22476","0.01095"
"80.00000","6.89761","363.57190","309.27863","0.01097"
"80.10000","6.90593","364.42419","310.00366","0.01098"
"80.20000","6.91415","364.41873","309.99899","0.01099"
"80.30000","6.92254","365.10687","310.58438","0.01101"
"80.40000","6.93093","365.32440","310.76944","0.01102"
"80.50000","6.93928","365.96082","311.31079","0.01103"
"80.60000","6.94760","366.16568","311.48508","0.01105"
"80.70000","6.95590","366.78650","312.01318","0.01106"
"80.80000","6.96424","367.06021","312.24603","0.01107"
"80.90000","6.97256","366.98022","312.17798","0.01108"
"81.00000","6.98090","367.79568","312.87167","0.01110"
"81.10000","6.98918","368.20087","313.21634","0.01111"
"81.20000","6.99753","368.52176","313.48932","0.01112"
"81.30000","7.00594","368.71136","313.65060","0.01114"
"81.40000","7.01424","369.30759","314.15778","0.01115"
"81.50000","7.02263","369.64072","314.44116","0.01116"
"81.60000","7.03096","370.50995","315.18060","0.01118"
"81.70000","7.03924","370.55444","315.21844","0.01119"
"81.80000","7.04752","370.88516","315.49979","0.01120"
"81.90000","7.05588","371.48187","316.00739","0.01122"
"82.00000","7.06419","371.86124","316.33011","0.01123"
"82.10000","7.07257","371.97021","316.42279","0.01124"
"82.20000","7.08091","372.43152","316.81522","0.01126"
"82.30000","7.08925","372.80557","317.13342","0.01127"
"82.40000","7.09765","373.21521","317.48187","0.01128"
"82.50000","7.10594","373.60107","317.81012","0.01130"
"82.60000","7.11420","374.20087","318.32034","0.01131"
"82.70000","7.12252","374.44968","318.53198","0.01132"
"82.80000","7.13087","374.77869","318.81189","0.01134"
"82.90000","7.13921","375.52368","319.44562","0.01135"
"83.00000","7.14754","375.37961","319.32306","0.01136"
"83.10000","7.15589","376.03445","319.88013","0.01138"
"83.20000","7.16429","376.20087","320.02167","0.01139"
"83.30000","7.17266","376.98608","320.68964","0.01140"
"83.40000","7.18090","376.99402","320.69638","0.01142"
"83.50000","7.18923","377.63162","321.23877","0.01143"
"83.60000","7.19753","377.83936","321.41550","0.01144"
"83.70000","7.20584","378.64197","322.09824","0.01146"
"83.80000","7.21418","378.61801","322.07785","0.01147"
"83.90000","7.22256","379.09332","322.48221","0.01148"
"84.00000","7.23092","379.59445","322.90848","0.01150"
"84.10000","7.23926","380.01328","323.26477","0.01151"
"84.20000","7.24762","380.39948","323.59329","0.01152"
"84.30000","7.25593","380.36591","323.56473","0.01154"
"84.40000","7.26427","381.21622","324.28806","0.01155"
"84.50000","7.27253","381.23724","324.30597","0.01156"
"84.60000","7.28080","381.80975","324.79297","0.01157"
"84.70000","7.28920","382.26749","325.18234","0.01159"
"84.80000","7.29758","382.67358","325.52780","0.01160"
"84.90000","7.30592","382.65805","325.51459","0.01161"
"85.00000","7.31427","383.38052","326.12918","0.01163"
"85.10000","7.32261","383.74588","326.43997","0.01164"
"85.20000","7.33095","384.04910","326.69791","0.01165"
"85.30000","7.33927","384.55435","327.12772","0.01167"
"85.40000","7.34749","384.87161","327.39758","0.01168"
"85.50000","7.35585","385.07352","327.56934","0.01169"
"85.60000","7.36422","385.80881","328.19482","0.01171"
"85.70000","7.37257","385.82385","328.20764","0.01172"
"85.80000","7.38095","386.63577","328.89832","0.01173"
"85.90000","7.38927","386.76242","329.00604","0.01175"
"86.00000","7.39761","387.35757","329.51233","0.01176"
"86.10000","7.40593","387.54089","329.66827","0.01177"
"86.20000","7.41419","388.24954","330.27109","0.01179"
"86.30000","7.42255","388.23160","330.25583","0.01180"
"86.40000","7.43090","388.87912","330.80664","0.01181"
"86.50000","7.43916","389.35709","331.21323","0.01183"
"86.60000","7.44755","389.71033","331.51373","0.01184"
"86.70000","7.45600","390.16946","331.90430","0.01185"
"86.80000","7.46426","390.18726","331.91943","0.01187"
"86.90000","7.47259","390.61426","332.28268","0.01188"
"87.00000","7.48090","390.76364","332.40976","0.01189"
"87.10000","7.48920","391.46994","333.01059","0.01191"
"87.20000","7.49758","391.83432","333.32053","0.01192"
"87.30000","7.50585","392.20166","333.63303","0.01193"
"87.40000","7.51417","392.80774","334.14859","0.01195"
"87.50000","7.52261","393.06909","334.37091","0.01196"
"87.60000","7.53095","393.46045","334.70383","0.01197"
"87.70000","7.53926","393.60809","334.82944","0.01199"
"87.80000","7.54756","394.16159","335.30026","0.01200"
"87.90000","7.55588","394.58273","335.65854","0.01201"
"88.00000","7.56422","394.96417","335.98300","0.01203"
"88.10000","7.57254","395.26520","336.23907","0.01204"
"88.20000","7.58089","395.79227","336.68744","0.01205"
"88.30000","7.58925","395.99438","336.85938","0.01207"
"88.40000","7.59758","396.24081","337.06900","0.01208"
"88.50000","7.60593","397.02988","337.74023","0.01209"
"88.60000","7.61425","396.97433","337.69299","0.01210"
"88.70000","7.62259","397.49860","338.13895","0.01212"
"88.80000","7.63089","397.86948","338.45444","0.01213"
"88.90000","7.63918","398.20441","338.73935","0.01214"
"89.00000","7.64754","398.52808","339.01471","0.01216"
"89.10000","7.65594","398.89792","339.32932","0.01217"
"89.20000","7.66424","399.48715","339.83057","0.01218"
"89.30000","7.67257","399.89001","340.17325","0.01220"
"89.40000","7.68090","400.36844","340.58023","0.01221"
"89.50000","7.68924","400.55310","340.73730","0.01222"
"89.60000","7.69761","401.08896","341.19315","0.01224"
"89.70000","7.70584","401.49100","341.53516","0.01225"
"89.80000","7.71417","401.72720","341.73608","0.01226"
"89.90000","7.72259","402.11420","342.06531","0.01228"
"90.00000","7.73090","402.67386","342.54138","0.01229"
"90.10000","7.73925","402.54178","342.42902","0.01230"
"90.20000","7.74761","403.05597","342.86642","0.01232"
"90.30000","7.75591","403.35132","343.11768","0.01233"
"90.40000","7.76423","403.95331","343.62976","0.01234"
"90.50000","7.77257","404.35205","343.96896","0.01236"
"90.60000","7.78087","404.83792","344.38226","0.01237"
"90.70000","7.78922","405.05298","344.56522","0.01238"
"90.80000","7.79755","405.47748","344.92633","0.01240"
"90.90000","7.80588","405.83163","345.22760","0.01241"
"91.00000","7.81430","406.29892","345.62509","0.01242"
"91.10000","7.82262","406.78885","346.04187","0.01244"
"91.20000","7.83090","407.01837","346.23712","0.01245"
"91.30000","7.83920","407.31128","346.48627","0.01246"
"91.40000","7.84754","407.87247","346.96365","0.01248"
"91.50000","7.85589","408.02328","347.09195","0.01249"
"91.60000","7.86419","408.52658","347.52011","0.01250"
"91.70000","7.87252","408.97330","347.90012","0.01252"
"91.80000","7.88093","409.14297","348.04443","0.01253"
"91.90000","7.88931","409.62253","348.45239","0.01254"
"92.00000","7.89761","410.12650","348.88110","0.01256"
"92.10000","7.90591","410.71390","349.38077","0.01257"
"92.20000","7.91423","410.76794","349.42676","0.01258"
"92.30000","7.92253","411.38116","349.94839","0.01259"
"92.40000","7.93085","411.86954","350.36383","0.01261"
"92.50000","7.93920","411.78290","350.29013","0.01262"
"92.60000","7.94756","412.42737","350.83838","0.01263"
"92.70000","7.95594","412.84915","351.19717","0.01265"
"92.80000","7.96427","413.23990","351.52957","0.01266"
"92.90000","7.97261","413.70270","351.92325","0.01267"
"93.00000","7.98096","413.79187","351.99911","0.01269"
"93.10000","7.98918","414.48560","352.58923","0.01270"
"93.20000","7.99750","414.63885","352.71960","0.01271"
"93.30000","8.00584","414.97296","353.00381","0.01273"
"93.40000","8.01421","415.16891","353.17050","0.01274"
"93.50000","8.02259","415.60706","353.54321","0.01275"
"93.60000","8.03094","415.78378","353.69357","0.01277"
"93.70000","8.03927","416.50418","354.30637","0.01278"
"93.80000","8.04763","416.76791","354.53073","0.01279"
"93.90000","8.05595","417.17133","354.87390","0.01281"
"94.00000","8.06416","417.52222","355.17239","0.01282"
"94.10000","8.07250","417.84482","355.44681","0.01283"
"94.20000","8.08088","418.19156","355.74176","0.01285"
"94.30000","8.08921","418.74866","356.21567","0.01286"
"94.40000","8.09758","419.12918","356.53937","0.01287"
"94.50000","8.10593","419.39328","356.76404","0.01289"
"94.60000","8.11428","419.88739","357.18436","0.01290"
"94.70000","8.12262","420.29486","357.53098","0.01291"
"94.80000","8.13093","420.47046","357.68036","0.01293"
"94.90000","8.13920","421.25500","358.34775","0.01294"
"95.00000","8.14756","421.33640","358.41699","0.01295"
"95.10000","8.15585","421.59024","358.63293","0.01297"
"95.20000","8.16418","422.03616","359.01227","0.01298"
"95.30000","8.17261","422.57089","359.46713","0.01299"
"95.40000","8.18095","422.64841","359.53308","0.01301"
"95.50000","8.18928","422.99289","359.82611","0.01302"
"95.60000","8.19756","423.60669","360.34824","0.01303"
"95.70000","8.20591","423.89230","360.59122","0.01305"
"95.80000","8.21423","424.18130","360.83707","0.01306"
"95.90000","8.22253","424.56912","361.16696","0.01307"
"96.00000","8.23083","425.19922","361.70297","0.01309"
"96.10000","8.23922","425.27011","361.76328","0.01310"
"96.20000","8.24760","425.89557","362.29532","0.01311"
"96.30000","8.25593","426.26620","362.61060","0.01312"
"96.40000","8.26425","426.44589","362.76346","0.01314"
"96.50000","8.27258","426.75812","363.02905","0.01315"
"96.60000","8.28091","427.19086","363.39719","0.01316"
"96.70000","8.28921","427.43726","363.60678","0.01318"
"96.80000","8.29756","427.89603","363.99704","0.01319"
"96.90000","8.30587","428.48697","364.49973","0.01320"
"97.00000","8.31423","428.73257","364.70868","0.01322"
"97.10000","8.32262","428.86688","364.82291","0.01323"
"97.20000","8.33091","429.45392","365.32230","0.01324"
"97.30000","8.33927","429.75549","365.57883","0.01326"
"97.40000","8.34760","430.12106","365.88980","0.01327"
"97.50000","8.35585","430.72562","366.40408","0.01328"
"97.60000","8.36418","431.14484","366.76071","0.01330"
"97.70000","8.37258","431.33624","366.92352","0.01331"
"97.80000","8.38089","431.56772","367.12042","0.01332"
"97.90000","8.38924","432.09509","367.56906","0.01334"
"98.00000","8.39755","432.58047","367.98196","0.01335"
"98.10000","8.40593","432.65372","368.04425","0.01336"
"98.20000","8.41431","433.33368","368.62268","0.01338"
"98.30000","8.42252","433.48267","368.74942","0.01339"
"98.40000","8.43084","434.10681","369.28036","0.01340"
"98.50000","8.43924","434.11795","369.28983","0.01342"
"98.60000","8.44756","434.51978","369.63165","0.01343"
"98.70000","8.45590","435.12250","370.14438","0.01344"
"98.80000","8.46424","435.37292","370.35739","0.01346"
"98.90000","8.47258","435.58380","370.53677","0.01347"
"99.00000","8.48092","436.04742","370.93118","0.01348"
"99.10000","8.48924","436.35919","371.19638","0.01350"
"99.20000","8.49753","436.99173","371.73447","0.01351"
"99.30000","8.50592","437.44241","372.11783","0.01352"
"99.40000","8.51418","437.37665","372.06189","0.01354"
"99.50000","8.52254","437.90732","372.51334","0.01355"
"99.60000","8.53095","437.98450","372.57898","0.01356"
"99.70000","8.53924","438.74893","373.22925","0.01358"
"99.80000","8.54762","438.89520","373.35367","0.01359"
"99.90000","8.55591","439.16055","373.57941","0.01360"
"100.00000","8.56419","439.66025","374.00449","0.01362"
"100.10000","8.57260","440.07098","374.35388","0.01363"
"100.20000","8.58088","440.81979","374.99088","0.01364"
"100.30000","8.58915","440.77548","374.95319","0.01365"
"100.40000","8.59758","441.37619","375.46417","0.01367"
"100.50000","8.60595","441.49695","375.56689","0.01368"
"100.60000","8.61429","442.00140","375.99603","0.01369"
"100.70000","8.62262","442.16299","376.13348","0.01371"
"100.80000","8.63089","442.59058","376.49722","0.01372"
"100.90000","8.63924","443.28931","377.09161","0.01373"
"101.00000","8.64756","443.35403","377.14667","0.01375"
"101.10000","8.65581","443.66364","377.41003","0.01376"
"101.20000","8.66418","444.11169","377.79117","0.01377"
"101.30000","8.67259","444.47061","378.09650","0.01379"
"101.40000","8.68095","445.24457","378.75488","0.01380"
