Time,Extension,Load
(s),(mm),(N)
"24.20000","6.20318","549.75928"
"24.30000","6.22832","551.96484"
"24.40000","6.25321","554.01532"
"24.50000","6.27820","556.14423"
"24.60000","6.30329","558.14783"
"24.70000","6.32814","560.27509"
"24.80000","6.35333","562.40015"
"24.90000","6.37816","564.45020"
"25.00000","6.40328","566.52020"
"25.10000","6.42825","568.53650"
"25.20000","6.45317","570.80450"
"25.30000","6.47836","572.79572"
"25.40000","6.50317","575.02087"
"25.50000","6.52829","577.01117"
"25.60000","6.55322","579.13940"
"25.70000","6.57821","581.14368"
"25.80000","6.60331","583.22272"
"25.90000","6.62818","585.35327"
"26.00000","6.65335","587.47272"
"26.10000","6.67815","589.41321"
"26.20000","6.70325","591.65759"
"26.30000","6.72828","593.71240"
"26.40000","6.75317","595.75311"
"26.50000","6.77835","597.78864"
"26.60000","6.80316","599.87146"
"26.70000","6.82826","601.96704"
"26.80000","6.85320","604.02686"
"26.90000","6.87816","606.05481"
"27.00000","6.90332","608.11163"
"27.10000","6.92817","610.10510"
"27.20000","6.95337","612.19110"
"27.30000","6.97821","614.44196"
"27.40000","7.00325","616.37225"
"27.50000","7.02830","618.44263"
"27.60000","7.05315","620.54462"
"27.70000","7.07832","622.58014"
"27.80000","7.10312","624.58215"
"27.90000","7.12827","626.72125"
"28.00000","7.15321","628.72687"
"28.10000","7.17819","630.75952"
"28.20000","7.20337","632.87933"
"28.30000","7.22817","634.89447"
"28.40000","7.25332","636.98871"
"28.50000","7.27819","638.99255"
"28.60000","7.30319","641.10846"
"28.70000","7.32828","643.17108"
"28.80000","7.35315","645.13513"
"28.90000","7.37835","647.22559"
"29.00000","7.40318","649.12610"
"29.10000","7.42829","651.30402"
"29.20000","7.45327","653.25073"
"29.30000","7.47820","655.47070"
"29.40000","7.50339","657.45612"
"29.50000","7.52814","659.49463"
"29.60000","7.55329","661.56213"
"29.70000","7.57820","663.57538"
"29.80000","7.60320","665.56042"
"29.90000","7.62830","667.64703"
"30.00000","7.65317","669.60376"
"30.10000","7.67836","671.77655"
"30.20000","7.70316","673.66034"
"30.30000","7.72826","675.80249"
"30.40000","7.75327","677.71527"
"30.50000","7.77818","679.77368"
"30.60000","7.80335","681.84656"
"30.70000","7.82815","683.74316"
"30.80000","7.85330","685.87640"
"30.90000","7.87820","687.91766"
"31.00000","7.90318","689.90411"
"31.10000","7.92832","691.86530"
"31.20000","7.95313","693.91663"
"31.30000","7.97834","695.91449"
"31.40000","8.00320","697.83685"
"31.50000","8.02824","699.93085"
"31.60000","8.05328","702.07928"
"31.70000","8.07816","704.06854"
"31.80000","8.10333","705.99976"
"31.90000","8.12814","707.98291"
"32.00000","8.15329","710.08124"
"32.10000","8.17825","712.02545"
"32.20000","8.20318","714.08960"
"32.30000","8.22834","716.04706"
"32.40000","8.25315","718.15283"
"32.50000","8.27831","720.13281"
"32.60000","8.30319","722.18140"
"32.70000","8.32824","724.25214"
"32.80000","8.35329","726.25055"
"32.90000","8.37815","728.30646"
"33.00000","8.40339","730.27844"
"33.10000","8.42814","732.21790"
"33.20000","8.45328","734.28760"
"33.30000","8.47822","736.26447"
"33.40000","8.50315","738.18427"
"33.50000","8.52833","740.33698"
"33.60000","8.55319","742.28064"
"33.70000","8.57833","744.43439"
"33.80000","8.60322","746.46149"
"33.90000","8.62824","748.45740"
"34.00000","8.65328","750.55792"
"34.10000","8.67817","752.49213"
"34.20000","8.70331","754.37750"
"34.30000","8.72816","756.41510"
"34.40000","8.75324","758.48962"
"34.50000","8.77824","760.35779"
"34.60000","8.80318","762.53271"
"34.70000","8.82834","764.48370"
"34.80000","8.85318","766.43799"
"34.90000","8.87830","768.43549"
"35.00000","8.90322","770.47974"
"35.10000","8.92820","772.46405"
"35.20000","8.95333","774.35437"
"35.30000","8.97814","776.33319"
"35.40000","9.00335","778.42407"
"35.50000","9.02818","780.37646"
"35.60000","9.05322","782.37299"
"35.70000","9.07827","784.30920"
"35.80000","9.10318","786.25800"
"35.90000","9.12838","788.27606"
"36.00000","9.15315","790.24945"
"36.10000","9.17828","792.30347"
"36.20000","9.20319","794.30804"
"36.30000","9.22813","796.30792"
"36.40000","9.25332","798.28259"
"36.50000","9.27819","800.18359"
"36.60000","9.30331","802.26166"
"36.70000","9.32819","804.20312"
"36.80000","9.35324","806.17059"
"36.90000","9.37830","808.31989"
"37.00000","9.40318","810.09802"
"37.10000","9.42835","812.17932"
"37.20000","9.45317","814.15234"
"37.30000","9.47827","816.15259"
"37.40000","9.50320","818.10315"
"37.50000","9.52816","820.11066"
"37.60000","9.55333","822.11963"
"37.70000","9.57815","824.01886"
"37.80000","9.60333","826.17664"
"37.90000","9.62821","828.11621"
"38.00000","9.65323","830.10254"
"38.10000","9.67831","832.16571"
"38.20000","9.70316","834.08209"
"38.30000","9.72832","836.01495"
"38.40000","9.75316","838.01282"
"38.50000","9.77824","840.07263"
"38.60000","9.80325","841.95154"
"38.70000","9.82818","843.91748"
"38.80000","9.85337","845.94043"
"38.90000","9.87817","847.81915"
"39.00000","9.90330","849.95612"
"39.10000","9.92822","851.90051"
"39.20000","9.95319","853.85272"
"39.30000","9.97831","855.86432"
"39.40000","10.00318","857.85211"
"39.50000","10.02834","859.85919"
"39.60000","10.05314","861.75946"
"39.70000","10.07822","863.82159"
"39.80000","10.10328","865.79352"
"39.90000","10.12818","867.79150"
"40.00000","10.15338","869.68848"
"40.10000","10.17817","871.66376"
"40.20000","10.20331","873.72821"
"40.30000","10.22823","875.59717"
"40.40000","10.25317","877.73566"
"40.50000","10.27831","879.60999"
"40.60000","10.30316","881.61536"
"40.70000","10.32833","883.60321"
"40.80000","10.35320","885.57971"
"40.90000","10.37822","887.55579"
"41.00000","10.40331","889.62128"
"41.10000","10.42816","891.48700"
"41.20000","10.45334","893.56915"
"41.30000","10.47815","895.39301"
"41.40000","10.50325","897.52600"
"41.50000","10.52822","899.34229"
"41.60000","10.55321","901.39740"
"41.70000","10.57835","903.37506"
"41.80000","10.60319","905.20300"
"41.90000","10.62830","907.25281"
"42.00000","10.65318","909.07050"
"42.10000","10.67822","911.16412"
"42.20000","10.70328","913.13318"
"42.30000","10.72815","915.09332"
"42.40000","10.75333","917.15509"
"42.50000","10.77817","919.01978"
"42.60000","10.80327","920.97058"
"42.70000","10.82826","922.92560"
"42.80000","10.85319","924.95654"
"42.90000","10.87836","926.96948"
"43.00000","10.90314","928.78772"
"43.10000","10.92827","930.83197"
"43.20000","10.95320","932.83539"
"43.30000","10.97819","934.76025"
"43.40000","11.00333","936.78723"
"43.50000","11.02816","938.69586"
"43.60000","11.05336","940.58411"
"43.70000","11.07817","942.55469"
"43.80000","11.10324","944.54559"
"43.90000","11.12827","946.57147"
"44.00000","11.15314","948.44208"
"44.10000","11.17835","950.43347"
"44.20000","11.20313","952.37012"
"44.30000","11.22834","954.52435"
"44.40000","11.25320","956.26721"
"44.50000","11.27821","958.21863"
"44.60000","11.30334","960.15631"
"44.70000","11.32816","962.17181"
"44.80000","11.35334","964.13501"
"44.90000","11.37818","966.03900"
"45.00000","11.40325","968.07965"
"45.10000","11.42827","970.01337"
"45.20000","11.45317","971.90698"
"45.30000","11.47834","973.89331"
"45.40000","11.50314","975.84772"
"45.50000","11.52830","977.89856"
"45.60000","11.55325","979.77307"
"45.70000","11.57821","981.74231"
"45.80000","11.60335","983.69934"
"45.90000","11.62817","985.68677"
"46.00000","11.65327","987.56354"
"46.10000","11.67817","989.43909"
"46.20000","11.70319","991.49261"
"46.30000","11.72826","993.39777"
"46.40000","11.75320","995.26056"
"46.50000","11.77837","997.42834"
"46.60000","11.80320","999.28247"
"46.70000","11.82830","1001.20490"
"46.80000","11.85325","1003.24744"
"46.90000","11.87817","1005.10669"
"47.00000","11.90330","1007.07153"
"47.10000","11.92812","1008.87988"
"47.20000","11.95333","1011.02649"
"47.30000","11.97819","1012.87115"
"47.40000","12.00323","1014.78967"
"47.50000","12.02835","1016.81079"
"47.60000","12.05314","1018.77765"
"47.70000","12.07836","1020.81335"
"47.80000","12.10314","1022.59229"
"47.90000","12.12824","1024.60437"
"48.00000","12.15327","1026.50012"
"48.10000","12.17815","1028.46399"
"48.20000","12.20337","1030.42664"
"48.30000","12.22814","1032.44409"
"48.40000","12.25334","1034.34253"
"48.50000","12.27822","1036.30432"
"48.60000","12.30322","1038.14746"
"48.70000","12.32835","1040.05701"
"48.80000","12.35313","1042.02356"
"48.90000","12.37834","1043.99841"
"49.00000","12.40316","1045.94031"
"49.10000","12.42825","1047.89075"
"49.20000","12.45326","1049.93213"
"49.30000","12.47818","1051.62939"
"49.40000","12.50336","1053.72241"
"49.50000","12.52817","1055.66052"
"49.60000","12.55328","1057.55994"
"49.70000","12.57821","1059.42554"
"49.80000","12.60320","1061.59131"
"49.90000","12.62832","1063.35339"
"50.00000","12.65314","1065.23291"
"50.10000","12.67833","1067.19666"
"50.20000","12.70318","1069.16638"
"50.30000","12.72821","1071.08508"
"50.40000","12.75328","1072.97229"
"50.50000","12.77815","1074.98853"
"50.60000","12.80338","1076.82385"
"50.70000","12.82821","1078.73682"
"50.80000","12.85327","1080.71729"
"50.90000","12.87823","1082.59900"
"51.00000","12.90317","1084.43164"
"51.10000","12.92832","1086.50549"
"51.20000","12.95315","1088.34924"
"51.30000","12.97833","1090.39429"
"51.40000","13.00322","1092.29736"
"51.50000","13.02822","1094.19995"
"51.60000","13.05333","1096.22852"
"51.70000","13.07816","1097.95325"
"51.80000","13.10332","1099.96997"
"51.90000","13.12816","1101.84387"
"52.00000","13.15325","1103.73755"
"52.10000","13.17826","1105.70300"
"52.20000","13.20319","1107.57373"
"52.30000","13.22838","1109.60791"
"52.40000","13.25314","1111.34521"
"52.50000","13.27829","1113.31995"
"52.60000","13.30318","1115.19861"
"52.70000","13.32818","1117.13672"
"52.80000","13.35331","1119.15894"
"52.90000","13.37817","1120.96423"
"53.00000","13.40338","1122.88428"
"53.10000","13.42816","1124.83374"
"53.20000","13.45331","1126.73694"
"53.30000","13.47827","1128.54041"
"53.40000","13.50318","1130.56189"
"53.50000","13.52832","1132.46167"
"53.60000","13.55316","1134.28345"
"53.70000","13.57827","1136.17639"
"53.80000","13.60320","1138.07324"
"53.90000","13.62822","1140.16321"
"54.00000","13.65332","1141.85339"
"54.10000","13.67818","1143.92004"
"54.20000","13.70332","1145.92822"
"54.30000","13.72817","1147.54565"
"54.40000","13.75323","1149.65723"
"54.50000","13.77828","1151.41260"
"54.60000","13.80316","1153.22620"
"54.70000","13.82833","1155.32507"
"54.80000","13.85319","1157.20764"
"54.90000","13.87827","1159.07751"
"55.00000","13.90326","1160.94763"
"55.10000","13.92820","1162.93127"
"55.20000","13.95335","1164.69678"
"55.30000","13.97813","1166.66382"
"55.40000","14.00331","1168.69958"
"55.50000","14.02820","1170.44763"
"55.60000","14.05319","1172.33997"
"55.70000","14.07831","1174.25745"
"55.80000","14.10315","1176.17163"
"55.90000","14.12834","1178.02466"
"56.00000","14.15316","1179.88635"
"56.10000","14.17828","1181.87354"
"56.20000","14.20328","1183.81067"
"56.30000","14.22819","1185.64624"
"56.40000","14.25336","1187.62476"
"56.50000","14.27816","1189.50671"
"56.60000","14.30331","1191.33875"
"56.70000","14.32817","1193.26599"
"56.80000","14.35321","1195.05005"
"56.90000","14.37829","1197.16064"
"57.00000","14.40316","1199.07227"
"57.10000","14.42837","1200.96570"
"57.20000","14.45319","1202.83276"
"57.30000","14.47829","1204.70447"
"57.40000","14.50328","1206.73193"
"57.50000","14.52815","1208.56934"
"57.60000","14.55332","1210.62561"
"57.70000","14.57815","1212.37488"
"57.80000","14.60327","1214.41235"
"57.90000","14.62821","1216.22168"
"58.00000","14.65321","1218.32056"
"58.10000","14.67835","1220.15576"
"58.20000","14.70317","1222.12524"
"58.30000","14.72834","1224.08923"
"58.40000","14.75319","1225.95410"
"58.50000","14.77823","1227.86243"
"58.60000","14.80327","1229.86853"
"58.70000","14.82818","1231.74182"
"58.80000","14.85333","1233.67896"
"58.90000","14.87815","1235.45654"
"59.00000","14.90327","1237.72192"
"59.10000","14.92825","1239.39661"
"59.20000","14.95321","1241.35571"
"59.30000","14.97835","1243.31104"
"59.40000","15.00315","1245.23450"
"59.50000","15.02833","1247.16858"
"59.60000","15.05320","1249.09277"
"59.70000","15.07820","1251.05786"
"59.80000","15.10329","1252.93567"
"59.90000","15.12814","1254.86035"
"60.00000","15.15338","1256.80530"
"60.10000","15.17817","1258.76465"
"60.20000","15.20327","1260.69702"
"60.30000","15.22828","1262.51099"
"60.40000","15.25317","1264.41992"
"60.50000","15.27831","1266.43018"
"60.60000","15.30315","1268.28259"
"60.70000","15.32830","1270.21460"
"60.80000","15.35321","1272.08350"
"60.90000","15.37824","1274.11597"
"61.00000","15.40333","1276.07178"
"61.10000","15.42817","1277.83044"
"61.20000","15.45335","1279.75330"
"61.30000","15.47814","1281.69995"
"61.40000","15.50324","1283.65405"
"61.50000","15.52824","1285.46326"
"61.60000","15.55317","1287.36462"
"61.70000","15.57833","1289.30603"
"61.80000","15.60317","1291.18982"
"61.90000","15.62832","1293.07959"
"62.00000","15.65320","1295.00122"
"62.10000","15.67821","1296.92957"
"62.20000","15.70334","1298.92932"
"62.30000","15.72813","1300.70374"
"62.40000","15.75333","1302.67273"
"62.50000","15.77818","1304.54321"
"62.60000","15.80322","1306.38904"
"62.70000","15.82827","1308.43701"
"62.80000","15.85317","1310.19006"
"62.90000","15.87837","1312.17004"
"63.00000","15.90318","1314.08813"
"63.10000","15.92826","1316.00842"
"63.20000","15.95323","1317.89343"
"63.30000","15.97817","1319.90259"
"63.40000","16.00330","1321.58521"
"63.50000","16.02816","1323.71692"
"63.60000","16.05336","1325.57251"
"63.70000","16.07819","1327.51843"
"63.80000","16.10324","1329.38940"
"63.90000","16.12829","1331.26477"
"64.00000","16.15315","1333.23096"
"64.10000","16.17834","1335.02734"
"64.20000","16.20315","1337.07202"
"64.30000","16.22827","1338.99744"
"64.40000","16.25324","1340.90906"
"64.50000","16.27819","1342.83142"
"64.60000","16.30334","1344.55444"
"64.70000","16.32816","1346.52014"
"64.80000","16.35335","1348.52136"
"64.90000","16.37821","1350.32227"
"65.00000","16.40323","1352.27747"
"65.10000","16.42831","1354.21375"
"65.20000","16.45315","1356.12231"
"65.30000","16.47830","1358.06982"
"65.40000","16.50313","1359.89270"
"65.50000","16.52824","1361.83691"
"65.60000","16.55324","1363.73523"
"65.70000","16.57820","1365.67908"
"65.80000","16.60336","1367.64465"
"65.90000","16.62818","1369.46643"
"66.00000","16.65332","1371.47937"
"66.10000","16.67819","1373.35962"
"66.20000","16.70318","1375.16699"
"66.30000","16.72829","1377.06494"
"66.40000","16.75313","1379.04700"
"66.50000","16.77834","1380.98303"
"66.60000","16.80318","1382.75916"
"66.70000","16.82826","1384.72913"
"66.80000","16.85331","1386.62256"
"66.90000","16.87816","1388.49194"
"67.00000","16.90335","1390.44312"
"67.10000","16.92816","1392.16138"
"67.20000","16.95326","1394.18518"
"67.30000","16.97824","1396.00317"
"67.40000","17.00318","1397.90259"
"67.50000","17.02835","1399.80444"
"67.50800","17.03032","1400.00220"
